fetch_time,page_save_time,page_parse_time,links_score_time,link_count,page_id
0.34032700299985663,0.6589413520000562,0.05395708900005047,1.2759046649998709,99,6498
0.49612939700000425,0.6682091159998436,0.06136126800015518,1.609976579999966,140,10137
0.45197412099992107,0.7896807289998833,0.05486494299998412,1.6463066449998678,136,10407
0.6102882100001352,0.6940476060001401,0.05588120900006288,1.6168880539999009,140,9862
0.49065713000004507,0.6962030319998576,0.05454172700001436,1.6604735620001065,137,10140
0.6091307169999709,0.6634321410001576,0.059163931000057346,1.587368146000017,139,9983
0.40957972399996834,0.7760081410001476,0.05367245399997955,1.3034576700001708,98,10870
0.4017430629999126,0.607019100999878,0.04842941299989434,1.19251244100019,96,10855
0.3908285510001406,0.6370552230000612,0.0494509149998521,1.1329453149999154,95,10740
0.38872610999987955,0.9255510420000519,0.13085785500015845,1.2764772089999497,98,11070
0.5038313519999065,0.5803199689999019,0.06291579200001252,1.2352016209999874,99,10852
0.4299146070000006,0.6892736730001161,0.21872815300002912,1.275369203000082,99,10831
0.39443546999996215,0.7064412449999509,0.06008787499990831,1.6625993180000478,139,11410
0.4425647460000164,0.5600026970000727,0.057332502999997814,1.3290280410001287,101,11638
0.3742311209998661,0.632765242000005,0.09531082400008017,1.1995711619999838,95,11639
0.33872589199995673,0.6180669320001471,0.20072146899997279,1.1918960839998363,96,10858
0.4569276729998819,0.7144068980001066,0.10139427200010687,1.148760374999938,93,10805
0.3512957739999365,0.6406585439999617,0.051633183000149074,1.2239419800000633,96,10864
0.2839682129999801,0.6325981069999216,0.050470890000042345,1.3074077229998693,98,11643
0.3926963710000564,0.7817502229997899,0.052904979999993884,1.3909044639999593,100,12221
0.8138447559999804,0.7592772739999418,0.1136156799998389,1.1758957609999925,93,10798
0.5139772669999729,0.6711080810000567,0.05710826600011387,1.5828391950001333,138,12215
0.4242949499998758,0.7844156999999541,0.05234228999984225,1.3136393390000194,98,10745
0.38699349500006974,0.6558266070001082,0.05899990699981572,1.5928146230000948,138,11259
0.6703805769998326,0.5613676409998334,0.05732372700003907,1.3960259660000247,102,11983
0.41063181300000906,0.6832973160001075,0.1935282960000677,1.362216042,99,10813
0.5500477479999972,0.6816486870000062,0.05503790600005232,1.2599663799999234,97,11645
0.30962406100002227,0.6805714780000471,0.05177696400005516,1.284257074000152,100,13017
0.3916098500001226,0.6623565400000189,0.0504365389999748,1.153991784000027,95,13127
0.4294609359999413,0.5694510260000243,0.2104090069999529,1.1404271819999394,91,13070
0.47167542399984086,0.6457079829999657,0.051995935999912035,1.2194124300001477,96,13113
0.36244987500003845,0.6622035719999531,0.05290201499997238,1.152798429999848,95,13093
0.3409507899998516,0.6520896429999539,0.04976833799992164,1.2284425219997956,98,13536
0.37130107699999826,0.733247313999982,0.050731482000173855,1.3002514639999845,101,13207
0.4204018810000889,0.8307534800001122,0.05219577999991998,1.6357667839999976,133,13219
0.43750361299998985,0.635819827999967,0.05000583300011385,1.1743608429999313,95,14016
0.3369784419999178,0.6459594499999639,0.05573499999991327,1.6182475799998883,138,11529
0.3387125379999816,0.5483900829999584,0.22748758299985639,1.1740511079999578,94,14094
0.43423123000002306,0.6461417359998904,0.05171224900004745,1.2414293739998357,97,14120
0.4365336349999325,0.6263526909999655,0.052574156999980914,1.386065163000012,99,14324
0.3622878270000456,0.6484370509999735,0.053044179000153235,1.1566553509999267,92,14395
0.48155121100012366,0.6695721370001593,0.22030097600008958,1.2302845300000627,95,14285
0.4537487920001695,0.6258504639999956,0.05150877699998091,1.2536643199998707,97,14267
0.3227517179998358,0.6270829180000419,0.049913168999864865,1.1531084160001228,95,14363
0.48022536700000273,0.9011108629999853,0.05288405100009186,1.3767271700000947,98,14885
0.7405653109999548,0.6876618070000404,0.05681346999995185,1.7840921499998785,136,13549
0.5412724620000517,0.6845398340001339,0.049960943000087354,1.2456931519998307,98,13117
0.4221588069999598,0.7172434419999263,0.09223581599985664,1.3805908419999469,103,14034
0.44922828299991124,0.9494586270000127,0.1252161840000099,1.459481334999964,104,15292
0.5646015699999225,0.763888138999846,0.09401891399988926,1.576883763999831,96,15282
0.6350052190000497,0.9112225220001164,0.11590292999994745,1.1858426000001145,95,15276
0.3930910669998866,0.7368661169998632,0.09181505100013965,1.215882651000129,96,15260
0.46954415700020036,0.6457511220000924,0.19629428500002177,1.4054050360000474,98,13080
